Questioned,Reference,angles,blacks,centroids,normalized_sizes,normalized_sums,ratios,transitions
Q053,R006,0.041262663506237585,-121.14071041526294,18.765625,-121.14071041526294,0.004926742365707511,-1.394461860573698,16.671875
Q054,R006,-0.046026738121098545,-2.266016812023099,25.703125,-2.266016812023099,-0.05567398448517266,1.3633461326744842,-20.25
Q055,R006,-0.1226539899108626,-18.756201267271905,-96.0,-18.756201267271905,-0.12433395158573579,3.607165314667195,-10.75
Q056,R006,0.04454870136917631,-4.081702005363457,-40.3359375,-4.081702005363457,-0.03187879337410425,0.8047674312989056,4.703125
Q057,R006,0.059086293703653404,-20.606230000235595,-3.65625,-20.606230000235595,0.05901188475164007,0.5211264043114097,25.734375
Q058,R006,-0.002986679430109329,-14.761187197993754,20.59375,-14.761187197993754,-0.004851469308358065,0.21353681697388588,7.4375
Q059,R006,-0.09036806951603696,-17.75401520394169,-90.8359375,-17.75401520394169,-0.07684546208911161,1.7252924315103724,46.6875
Q060,R006,0.06431056601366283,0.3732812111181856,8.125,0.3732812111181856,0.03266383096519791,0.32625464341354804,14.0
Q061,R006,-0.0843944559438186,-4125.638800202897,-153.7578125,-4125.638800202897,-0.11410911557911026,3.446225717207313,-60.453125
Q062,R006,-0.1389236061907817,-404.9753730126886,-113.359375,-404.9753730126886,-0.12038489977419467,2.7146912169760724,-10.0
Q063,R006,-0.15335661513326565,-8.589819133088225,-93.2109375,-8.589819133088225,-0.14783048327698609,3.3751068641672433,-18.703125
Q064,R006,-0.0756822596617133,-61.068010726698304,-44.28125,-61.068010726698304,-0.0727347474278844,-0.16767368660761284,3.03125
Q065,R006,0.18559451164264557,-6.220176485191888,49.8671875,-6.220176485191888,0.1564118483092663,-1.840161594359031,2.375
Q067,R006,-0.06064665366840618,-128.98966716679652,-0.1953125,-128.98966716679652,-0.06051323671897395,2.8646593449946707,6.828125
Q068,R006,-0.13623889241539655,-93.71042374015019,-52.703125,-93.71042374015019,-0.1490860107039911,0.8563964366766386,12.6875
Q069,R006,-0.09859508541871025,-707.5434639956719,-48.4609375,-707.5434639956719,-0.09161115962492476,2.459464908412653,-68.078125
Q070,R006,0.035659672791620675,-181.06214481407045,35.265625,-181.06214481407045,0.01058689737860128,-5.711859054551813,12.578125
Q071,R006,-0.13991261060316668,-279.8546878469997,-95.0390625,-279.8546878469997,-0.15428986653906063,-7.1998598067617365,11.046875
Q072,R006,-0.04131875611625266,-241.11149408248065,42.0703125,-241.11149408248065,-0.03770831127505396,-4.358216140615163,13.90625
Q073,R006,-0.021703158239784234,-691.5309141760696,-2.0390625,-691.5309141760696,-0.031672564124980054,0.14643352248593794,7.75
Q074,R006,0.013063577469064433,-2.6512081440739577,2.75,-2.6512081440739577,0.004265682436243357,1.0997496102402637,-8.046875
Q075,R006,0.015776583246859495,-36.40281714098363,14.0390625,-36.40281714098363,-0.005045076515221781,-1.2205604571589093,-6.359375
Q076,R006,0.06247341172547391,-29.369664637105142,95.4296875,-29.369664637105142,0.05673449539063699,-0.8976606567851286,8.90625
Q077,R006,-0.06791653045133589,-12.750194959351283,-38.203125,-12.750194959351283,-0.07517224220161439,1.8752387283809355,-18.609375
Q078,R006,0.12259282807830076,-39.237696909063665,54.9296875,-39.237696909063665,0.11742970344924136,-2.9363451742345728,-16.203125
Q079,R006,0.08720110821710286,0.6876115135078553,-13.6171875,0.6876115135078553,0.06365422545334913,-0.038429520993884636,-41.015625
Q080,R006,-0.005387588992911092,-18.192539106053303,-50.78125,-18.192539106053303,-0.0140335416876659,0.3289430840114181,-34.09375
Q081,R006,-0.08009594187546104,-154.53615124081202,-71.7890625,-154.53615124081202,-0.12756320358356474,2.8409579992538045,10.546875
Q082,R006,0.0193702501042673,-46.07940747505686,-30.0859375,-46.07940747505686,-0.04084616475482161,1.1333232269252393,10.171875
Q083,R006,-0.19485042229967475,-35.55978134993198,-59.5703125,-35.55978134993198,-0.17771057441378904,3.6723487774324934,35.5625
Q084,R006,-0.10712039445495912,-34.51190096603098,-69.984375,-34.51190096603098,-0.11877372062379243,1.0128183363760528,-17.390625
Q085,R006,-0.03709985106748129,-48.184065173058926,-27.265625,-48.184065173058926,-0.044272874435528006,-0.15686824445747477,6.5625
Q086,R006,-0.09045375600798655,-33.944832749575696,13.1875,-33.944832749575696,-0.0821989170526515,-1.0746686267799632,29.203125
Q087,R006,0.07204513057648307,-254.95287921986662,38.84375,-254.95287921986662,0.04971144544328533,0.7910859565526116,6.421875
Q088,R006,0.09543822459576329,-66.60661623187711,20.46875,-66.60661623187711,0.06445293646756209,-6.369807286047163,25.1875
Q089,R006,0.10209348277109521,-9.469253158452805,58.515625,-9.469253158452805,0.07373726565287103,0.405332964147151,-24.125
Q090,R006,0.05128064473453234,-68.39929926523065,-1.7890625,-68.39929926523065,0.03382556702620197,2.0583971125380662,-11.625
Q091,R006,0.041658817593168376,-88.08719420652506,29.375,-88.08719420652506,0.039901896133833034,-4.132051833287755,20.109375
Q092,R006,-0.04474908957816154,2.2663917037339725,-2.0,2.2663917037339725,-0.06839169713878346,2.001052554036188,-6.09375
Q093,R006,0.04224944125208078,-2.5128603801073313,-29.9375,-2.5128603801073313,0.01657777374180588,-0.0019016139466115911,-0.234375
Q094,R006,-0.18262632065517834,-24.206996196688213,-194.8046875,-24.206996196688213,-0.19406566276768095,4.9216396918904,-81.109375
Q095,R006,-0.03309445463519796,-47.76137747491815,-14.21875,-47.76137747491815,-0.038232730479924294,-1.3442116380553102,14.578125
Q096,R006,-0.0006792880788364791,-387.62194792047165,16.109375,-387.62194792047165,-0.011407104026940455,-2.4566684004725827,19.53125
Q097,R006,-0.09828606849687019,-905.5122184443799,64.84375,-905.5122184443799,-0.09452882300077653,-46.81890203963962,51.421875
Q098,R006,0.020077480392876754,-38.758208742097715,-17.296875,-38.758208742097715,-0.014578265522452696,-4.462129238055881,-6.1875
Q099,R006,0.04953075711251187,-20.814809957151606,36.8203125,-20.814809957151606,0.04443090711662175,-0.8706610665523511,-32.9375
Q100,R006,0.05146891959255975,-1441.9557620335065,-1.0234375,-1441.9557620335065,0.060383562085331244,0.2531937090395132,14.734375
Q022,R007,0.029661469679035872,-4.099680538971837,20.375,-4.099680538971837,0.027524753790121127,0.2528521640026807,3.875
Q044,R007,0.027609249705180125,3.8370070330833848,-15.0625,3.8370070330833848,0.017534418364878842,0.48969286431039244,13.140625
Q066,R007,0.008170333606566481,13.047641384714243,25.8984375,13.047641384714243,0.028449747721787117,-2.9155922513134023,19.46875
Q001,R007,-0.07618408539579322,-17.697086725801437,-68.171875,-17.697086725801437,-0.03999323219442988,2.931332685088027,1.28125
Q002,R007,-0.04981258651238736,-186.18984483908727,10.296875,-186.18984483908727,-0.03298872505111296,2.675823902648274,-13.046875
Q003,R007,-0.0935430196578834,-44.21093848722384,-93.0390625,-44.21093848722384,-0.049903739565727995,0.41037139111145693,41.75
Q004,R007,0.0068922851234754605,-112.14231367455666,-11.0,-112.14231367455666,0.006165377133538402,0.4357840274197765,7.96875
Q005,R007,0.049128981808071306,-362.1064427848327,80.015625,-362.1064427848327,0.005452596071567499,-0.2676366970380678,16.734375
Q006,R007,0.03624827568400821,-62.19835225920883,10.5,-62.19835225920883,0.06825367451834527,-1.6121201926802826,40.796875
Q007,R007,0.013487082233748091,3.6513998836567865,11.6484375,3.6513998836567865,0.041555005815693664,0.4801074011734733,6.46875
Q008,R007,0.08171996709037506,-115.46983242942636,-14.453125,-115.46983242942636,0.02893230686620344,1.8861623986200935,30.734375
Q009,R007,-0.02728761868546687,-57.12437929470716,62.171875,-57.12437929470716,-0.009987689946004637,-4.969256926584278,-7.875
Q010,R007,0.06462389245763604,-81.62158652570685,4.4609375,-81.62158652570685,0.07789564310088956,-5.026438630211143,22.484375
Q011,R007,0.01607681488261988,-93.27543838912888,-7.2734375,-93.27543838912888,0.026142459888969023,-1.3351326425189496,32.0625
Q012,R007,-0.08256120937133915,-1227.7528906673617,-16.8046875,-1227.7528906673617,-0.06843111237988388,-4.380530526219069,15.375
Q013,R007,0.030881814876314292,17.97984124761516,72.6640625,17.97984124761516,-0.011471849337155433,-0.3549476180146379,32.84375
Q014,R007,0.026744624895428764,17.56223703458064,12.9921875,17.56223703458064,0.045508260777186435,1.421047973066177,2.25
Q015,R007,0.13612713392348422,-4.4275499474052395,24.2421875,-4.4275499474052395,0.16126149744621449,-1.4007896527229475,26.5625
Q016,R007,0.06887411941537983,-10.178505454844382,-7.75,-10.178505454844382,0.05165844754309959,-0.9429594705161018,41.109375
Q017,R007,-0.03654055267323376,-38.646659588649555,-44.71875,-38.646659588649555,-0.006296884581650723,0.45358152356555503,25.328125
Q018,R007,-0.013930933692636125,15.347580428559409,-23.0390625,15.347580428559409,0.020255938690228147,1.2670731902636587,-10.765625
Q019,R007,-0.0143411252838671,-13.947645834351297,13.84375,-13.947645834351297,-0.008483922617690692,-0.5441118734727057,61.34375
Q020,R007,0.018692413293083195,-46.891259032549804,-124.875,-46.891259032549804,0.04462374028763628,1.0499918408098812,4.109375
Q021,R007,0.0007088972460624482,2.3207872649175734,72.7109375,2.3207872649175734,0.025726667018080587,-10.100739677130104,32.6875
Q023,R007,0.14136931240250297,30.30603196352343,-21.6484375,30.30603196352343,0.13077661404770768,-2.225380992247362,26.796875
Q024,R007,0.08741011308950689,-565.1315645024822,-27.5625,-565.1315645024822,0.10644948994475659,-4.937773398524017,20.546875
Q025,R007,0.09484656743565588,-69.83130951791239,76.6484375,-69.83130951791239,0.09674421318586508,-15.024028875137851,38.640625
Q026,R007,-0.11356527609376196,13.275085290797438,-93.359375,13.275085290797438,-0.08469770413338927,3.9980594993880376,-50.640625
Q027,R007,-0.0706340466225036,-88.2857012125132,-55.3125,-88.2857012125132,-0.06472363027005808,-1.321953994717894,46.25
Q028,R007,0.09896077229872732,6.6964518272600095,-17.1015625,6.6964518272600095,0.08450996719216532,-0.22367337185270003,35.65625
Q029,R007,0.0756817643943951,-6.371974280006532,66.1796875,-6.371974280006532,0.05931473238799097,-1.1215029016274243,52.03125
Q030,R007,-0.08344127878778895,-5.404474792814919,-62.125,-5.404474792814919,-0.05691638630337387,0.7663924383968577,30.375
Q031,R007,0.12042736058534348,18.148696039171398,54.6796875,18.148696039171398,0.13481797210820265,-7.298574879491173,40.34375
Q032,R007,0.09468718581653619,-34.628349834156616,79.390625,-34.628349834156616,0.06743187453734602,-1.366313183434463,47.609375
Q033,R007,0.03372833139881884,-29.773694371654862,-82.9765625,-29.773694371654862,0.031924618542004096,1.773356719004052,46.265625
Q034,R007,0.17607042426069613,21.084624481723797,-22.875,21.084624481723797,0.17860619698876049,-3.7930507848000143,32.875
Q035,R007,0.05927553104328081,-40.45380938083987,13.7734375,-40.45380938083987,0.03555861987224893,-1.2043906663429809,19.015625
Q036,R007,0.08488969647983527,-99.53958685916126,63.4765625,-99.53958685916126,0.11311529505416817,-1.73610492757797,18.90625
Q037,R007,0.02542079978029071,-6.777959652590605,-52.4765625,-6.777959652590605,0.023761047510457677,-0.2776834856968725,7.796875
Q038,R007,0.04776419998096985,-2.629861366060065,34.6328125,-2.629861366060065,0.07325652831495265,-1.5262954584899466,-4.015625
Q039,R007,-0.020703106557783256,9.375181823897341,-48.7109375,9.375181823897341,0.002312046377335942,1.478818026296229,3.640625
Q040,R007,0.012986362557296377,3.8574583160569524,-57.921875,3.8574583160569524,0.01884065714163249,0.2510814179130827,31.1875
Q041,R007,-0.026811395053907016,-40.642536266333714,-35.9375,-40.642536266333714,-0.005586706186156365,0.9183805160548661,16.25
Q042,R007,-0.040828511034113564,-90.58559917584132,20.3125,-90.58559917584132,0.043073211784487184,-1.7289145434310431,24.15625
Q043,R007,0.06412056189825249,-21.33102237223045,34.96875,-21.33102237223045,0.07915094568661898,0.08043113804309776,2.1875
Q045,R007,0.08044078114611017,-119.79911516037356,60.40625,-119.79911516037356,0.09705234943669533,0.1345635936664247,55.515625
Q046,R007,-0.031228583011333293,-21.74349361234857,-25.1640625,-21.74349361234857,0.001014758638488376,2.5000320295519245,4.296875
Q047,R007,-0.11320042653066842,-320.02567068738233,-166.3984375,-320.02567068738233,-0.08537401093385506,0.7312448662566,31.390625
Q048,R007,0.06361705945987534,-523.831547857104,45.1015625,-523.831547857104,0.06582276893225818,-1.452892657381362,29.765625
Q049,R007,-0.016969129776888706,-17.414560956457088,-36.4296875,-17.414560956457088,-0.003628509432071674,0.2192537977151895,-9.4375
Q050,R007,-0.026896213962247797,-64.44871648423481,86.7265625,-64.44871648423481,-0.006382755294976908,0.508738159883829,0.546875
Q051,R007,-0.0035495676183357394,-56.89843570860586,-19.3828125,-56.89843570860586,-0.004085668470143779,-0.6513950425991336,8.6875
Q052,R007,0.027523197935311935,-12.394689370258483,2.3828125,-12.394689370258483,0.01452251824741984,-1.4411493821890635,5.28125
Q053,R007,0.05777938018894377,-98.83731789813507,26.3046875,-98.83731789813507,0.047053027315343804,-1.6915812673300694,32.421875
Q054,R007,-0.029510021438392344,20.03737570510475,33.2421875,20.03737570510475,-0.013547699535536358,1.0662267259181128,-4.5
Q055,R007,-0.10613727322815641,3.547191249855942,-88.4609375,3.547191249855942,-0.08220766663609949,3.3100459079108244,5.0
Q056,R007,0.06106541805188249,18.22169051176439,-32.796875,18.22169051176439,0.010247491575532047,0.5076480245425342,20.453125
Q057,R007,0.07560301038635961,1.697162516892253,3.8828125,1.697162516892253,0.10113816970127638,0.22400699755503836,41.484375
Q058,R007,0.013530037252596862,7.5422053191340925,28.1328125,7.5422053191340925,0.03727481564127823,-0.08358258978248545,23.1875
Q059,R007,-0.07385135283333075,4.549377313186152,-83.296875,4.549377313186152,-0.0347191771394753,1.4281730247540012,62.4375
Q060,R007,0.080827282696369,22.676673728246037,15.6640625,22.676673728246037,0.0747901159148342,0.02913523665717685,29.75
Q061,R007,-0.0678777392611124,-4103.335407685768,-146.21875,-4103.335407685768,-0.07198283062947396,3.149106310450942,-44.703125
Q062,R007,-0.12240688950807552,-382.6719804955608,-105.8203125,-382.6719804955608,-0.07825861482455836,2.4175718102197012,5.75
Q063,R007,-0.1368398984505595,13.713573384039623,-85.671875,13.713573384039623,-0.10570419832734979,3.077987457410872,-2.953125
Q064,R007,-0.05916554297900713,-38.76461820957044,-36.7421875,-38.76461820957044,-0.030608462478248097,-0.46479309336398433,18.78125
Q065,R007,0.20211122832535175,16.08321603193597,57.40625,16.08321603193597,0.19853813325890263,-2.1372810011154026,18.125
Q067,R007,-0.044129936985699975,-106.68627464966868,7.34375,-106.68627464966868,-0.018386951769337648,2.5675399382382995,22.578125
Q068,R007,-0.11972217573269038,-71.40703122302233,-45.1640625,-71.40703122302233,-0.1069597257543548,0.559277029920267,28.4375
Q069,R007,-0.08207836873600408,-685.240071478544,-40.921875,-685.240071478544,-0.04948487467528846,2.162345501656282,-52.328125
Q070,R007,0.05217638947432687,-158.7587522969426,42.8046875,-158.7587522969426,0.05271318232823759,-6.008978461308184,28.328125
Q071,R007,-0.12339589392046049,-257.55129532987183,-87.5,-257.55129532987183,-0.11216358158942433,-7.496979213518111,26.796875
Q072,R007,-0.024802039433546468,-218.80810156535279,49.609375,-218.80810156535279,0.00441797367458234,-4.655335547371534,29.65625
Q073,R007,-0.0051864415570780295,-669.2275216589416,5.5,-669.2275216589416,0.010453720824656246,-0.1506858842704336,23.5
Q074,R007,0.029580294151770627,19.652184373053892,10.2890625,19.652184373053892,0.04639196738587966,0.8026302034838922,7.703125
Q075,R007,0.032293299929565686,-14.09942462385578,21.578125,-14.09942462385578,0.03708120843441453,-1.5176798639152804,9.390625
Q076,R007,0.07899012840818011,-7.0662721199772935,102.96875,-7.0662721199772935,0.09886078034027329,-1.1947800635414998,24.65625
Q077,R007,-0.0513998137686297,9.553197557776567,-30.6640625,9.553197557776567,-0.033045957251978085,1.578119321624564,-2.859375
Q078,R007,0.13910954476100695,-16.934304391935818,62.46875,-16.934304391935818,0.1595559883988777,-3.233464580990945,-0.453125
Q079,R007,0.10371782489980906,22.991004030635708,-6.078125,22.991004030635708,0.10578051040298544,-0.33554892775025585,-25.265625
Q080,R007,0.011129127689795099,4.110853411074544,-43.2421875,4.110853411074544,0.028092743261970404,0.03182367725504686,-18.34375
Q081,R007,-0.06357922519275484,-132.23275872368419,-64.25,-132.23275872368419,-0.08543691863392844,2.5438385924974334,26.296875
Q082,R007,0.0358869667869735,-23.776014957929007,-22.546875,-23.776014957929007,0.0012801201948147052,0.8362038201688676,25.921875
Q083,R007,-0.17833370561696854,-13.256388832804138,-52.03125,-13.256388832804138,-0.13558428946415274,3.375229370676122,51.3125
Q084,R007,-0.09060367777225292,-12.208508448903123,-62.4453125,-12.208508448903123,-0.0766474356741561,0.7156989296196814,-1.640625
Q085,R007,-0.02058313438477509,-25.880672655931072,-19.7265625,-25.880672655931072,-0.002146589485891708,-0.4539876512138461,22.3125
Q086,R007,-0.07393703932528035,-11.641440232447849,20.7265625,-11.641440232447849,-0.04007263210301518,-1.3717880335363344,44.953125
Q087,R007,0.08856184725918927,-232.64948670273876,46.3828125,-232.64948670273876,0.09183773039292163,0.49396654979624033,22.171875
Q088,R007,0.11195494127846947,-44.303223714749265,28.0078125,-44.303223714749265,0.10657922141719839,-6.666926692803534,40.9375
Q089,R007,0.11861019945380141,12.834139358675046,66.0546875,12.834139358675046,0.11586355060250735,0.10821355739077959,-8.375
Q090,R007,0.06779736141723852,-46.09590674810282,5.75,-46.09590674810282,0.0759518519758383,1.7612777057816946,4.125
Q091,R007,0.05817553427587455,-65.78380168939722,36.9140625,-65.78380168939722,0.08202818108346932,-4.429171240044126,35.859375
Q092,R007,-0.02823237289545536,24.56978422086182,5.5390625,24.56978422086182,-0.02626541218914715,1.7039331472798165,9.65625
Q093,R007,0.05876615793478697,19.790532137020517,-22.3984375,19.790532137020517,0.058704058691442185,-0.299021020702983,15.515625
Q094,R007,-0.16610960397247215,-1.9036036795603657,-187.265625,-1.9036036795603657,-0.15193937781804462,4.624520285134029,-65.359375
Q095,R007,-0.016577737952491782,-25.4579849577903,-6.6796875,-25.4579849577903,0.003893554469712011,-1.6413310448116816,30.328125
Q096,R007,0.015837428603869698,-365.3185554033438,23.6484375,-365.3185554033438,0.03071918092269585,-2.7537878072289543,35.28125
Q097,R007,-0.08176935181416399,-883.2088259272518,72.3828125,-883.2088259272518,-0.05240253805114023,-47.11602144639599,67.171875
Q098,R007,0.03659419707558295,-16.45481622496985,-9.7578125,-16.45481622496985,0.027548019427183608,-4.759248644812252,9.5625
Q099,R007,0.06604747379521808,1.4885825599762446,44.359375,1.4885825599762446,0.08655719206625806,-1.1677804733087223,-17.1875
Q100,R007,0.06798563627526594,-1419.6523695163783,6.515625,-1419.6523695163783,0.10250984703496754,-0.04392569771685806,30.484375
Q022,R008,-0.026586325953977356,17.94774338459306,-22.546875,17.94774338459306,-0.05245237454030724,2.7679982979874045,-0.21875
Q044,R008,-0.028638545927833114,25.884430956648295,-57.984375,25.884430956648295,-0.06244270996554953,3.0048389982951162,9.046875
Q066,R008,-0.04807746202644675,35.095065308279146,-17.0234375,35.095065308279146,-0.05152738060864126,-0.40044611732867863,15.375
Q001,R008,-0.13243188102880646,4.3503371977634675,-111.09375,4.3503371977634675,-0.11997036052485825,5.44647881907275,-2.8125
Q002,R008,-0.10606038214540059,-164.14242091552234,-32.625,-164.14242091552234,-0.11296585338154133,5.190970036632997,-17.140625
Q003,R008,-0.14979081529089663,-22.16351456365892,-135.9609375,-22.16351456365892,-0.12988086789615635,2.92551752509618,37.65625
Q004,R008,-0.04935551050953778,-90.09488975099175,-53.921875,-90.09488975099175,-0.07381175119688996,2.9509301614045005,3.875
Q005,R008,-0.0071188138249419185,-340.05901886126776,37.09375,-340.05901886126776,-0.07452453225886087,2.2475094369466557,12.640625
Q006,R008,-0.019999519949005007,-40.15092833564392,-32.421875,-40.15092833564392,-0.011723453812083062,0.903025941304441,36.703125
Q007,R008,-0.04276071339926514,25.698823807221693,-31.2734375,25.698823807221693,-0.0384221225147347,2.9952535351581964,2.375
Q008,R008,0.025472171457361817,-93.42240850586145,-57.375,-93.42240850586145,-0.051044821464224926,4.4013085326048165,26.640625
Q009,R008,-0.08353541431848009,-35.07695537114225,19.25,-35.07695537114225,-0.08996481827643299,-2.4541107925995544,-11.96875
Q010,R008,0.008376096824622807,-59.574162602141946,-38.4609375,-59.574162602141946,-0.0020814852295387917,-2.511292496226419,18.390625
Q011,R008,-0.04017098075039335,-71.22801446556394,-50.1953125,-71.22801446556394,-0.05383466844145934,1.180013491465774,27.96875
Q012,R008,-0.1388090050043524,-1205.7054667437967,-59.7265625,-1205.7054667437967,-0.14840824071031222,-1.8653843922343447,11.28125
Q013,R008,-0.025365980756698943,40.027265171180076,29.7421875,40.027265171180076,-0.09144897766758381,2.1601985159700856,28.75
Q014,R008,-0.029503170737584482,39.609660958145554,-29.9296875,39.609660958145554,-0.03446886755324193,3.9361941070509006,-1.84375
Q015,R008,0.07987933829047099,17.61987397615967,-18.6796875,17.61987397615967,0.08128436911578611,1.1143564812617763,22.46875
Q016,R008,0.01262632378236659,11.868918468720528,-50.671875,11.868918468720528,-0.02831868078732875,1.5721866634686217,37.015625
Q017,R008,-0.09278834830624698,-16.599235665084663,-87.640625,-16.599235665084663,-0.08627401291207908,2.9687276575502786,21.234375
Q018,R008,-0.07017872932564936,37.39500435212432,-65.9609375,37.39500435212432,-0.05972118964020023,3.7822193242483824,-14.859375
Q019,R008,-0.07058892091688032,8.099778089213611,-29.078125,8.099778089213611,-0.08846105094811905,1.9710342605120177,57.25
Q020,R008,-0.037555382339930055,-24.84383510898492,-167.796875,-24.84383510898492,-0.035353388042792075,3.565137974794605,0.015625
Q021,R008,-0.055538898386950794,24.368211188482476,29.7890625,24.368211188482476,-0.054250461312347786,-7.5855935431453805,28.59375
Q023,R008,0.08512151676948974,52.353455887088344,-64.5703125,52.353455887088344,0.050799485717279304,0.2897651417373619,22.703125
Q024,R008,0.03116231745649366,-543.0841405789172,-70.484375,-543.0841405789172,0.026472361614328213,-2.422627264539294,16.453125
Q025,R008,0.03859877180264262,-47.78388559434748,33.7265625,-47.78388559434748,0.016767084855436737,-12.508882741153128,34.546875
Q026,R008,-0.1698130717267752,35.32250921436234,-136.28125,35.32250921436234,-0.16467483246381764,6.5132056333727615,-54.734375
Q027,R008,-0.12688184225551682,-66.23827728894827,-98.234375,-66.23827728894827,-0.14470075860048645,1.1931921392668294,42.15625
Q028,R008,0.04271297666571409,28.743875750824916,-60.0234375,28.743875750824916,0.004532838861736964,2.2914727621320234,31.5625
Q029,R008,0.01943396876138187,15.675449643558377,23.2578125,15.675449643558377,-0.020662395942437385,1.3936432323572985,47.9375
Q030,R008,-0.13968907442080217,16.642949130749997,-105.046875,16.642949130749997,-0.13689351463380223,3.2815385723815815,26.28125
Q031,R008,0.06417956495233025,40.19611996273631,11.7578125,40.19611996273631,0.0548408437777743,-4.78342874550645,36.25
Q032,R008,0.03843939018352295,-12.580925910591706,36.46875,-12.580925910591706,-0.012545253793082342,1.1488329505502606,43.515625
Q033,R008,-0.022519464234194403,-7.726270448089957,-125.8984375,-7.726270448089957,-0.0480525097884243,4.288502852988776,42.171875
Q034,R008,0.11982262862768289,43.132048405288714,-65.796875,43.132048405288714,0.09862906865833211,-1.277904650815291,28.78125
Q035,R008,0.0030277354102675874,-18.406385457274958,-29.1484375,-18.406385457274958,-0.044418508458179434,1.3107554676417432,14.921875
Q036,R008,0.028641900846822,-77.49216293559633,20.5546875,-77.49216293559633,0.03313816672373982,0.7790412064067537,14.8125
Q037,R008,-0.030826995852722514,15.269464270974296,-95.3984375,15.269464270974296,-0.056216080819970676,2.237462648287851,3.703125
Q038,R008,-0.008483595652043395,19.417562557504844,-8.2890625,19.417562557504844,-0.006720600015475711,0.988850675494777,-8.109375
Q039,R008,-0.07695090219079649,31.42260574746225,-91.6328125,31.42260574746225,-0.07766508195309241,3.993964160280952,-0.453125
Q040,R008,-0.043261433075716865,25.904882239621866,-100.84375,25.904882239621866,-0.061136471188795866,2.7662275518978063,27.09375
Q041,R008,-0.08305919068692026,-18.59511234276882,-78.859375,-18.59511234276882,-0.08556383451658472,3.4335266500395893,12.15625
Q042,R008,-0.0970763066671268,-68.53817525227639,-22.609375,-68.53817525227639,-0.0369039165459412,0.7862315905536805,20.0625
Q043,R008,0.007872766265239257,0.7164015513344459,-7.953125,0.7164015513344459,-0.0008261826438093686,2.5955772720278216,-1.90625
Q045,R008,0.024192985513096933,-97.75169123680865,17.484375,-97.75169123680865,0.017075221106266955,2.6497097276511488,51.421875
Q046,R008,-0.08747637864434653,0.3039303112163436,-68.0859375,0.3039303112163436,-0.07896236969193998,5.015178163536648,0.203125
Q047,R008,-0.16944822216368163,-297.97824676381737,-209.3203125,-297.97824676381737,-0.16535113926428344,3.2463910002413234,27.296875
Q048,R008,0.00736926382686209,-501.78412393353904,2.1796875,-501.78412393353904,-0.014154359398170195,1.0622534766033613,25.671875
Q049,R008,-0.07321692540990195,4.632862967107817,-79.3515625,4.632862967107817,-0.08360563776250005,2.7343999316999135,-13.53125
Q050,R008,-0.08314400959526104,-42.40129256066989,43.8046875,-42.40129256066989,-0.08635988362540528,3.0238842938685524,-3.546875
Q051,R008,-0.05979736325134897,-34.851011785040946,-62.3046875,-34.851011785040946,-0.08406279680057215,1.86375109138559,4.59375
Q052,R008,-0.02872459769770129,9.652734553306429,-40.5390625,9.652734553306429,-0.06545461008300853,1.0739967517956601,1.1875
Q053,R008,0.0015315845559305194,-76.78989397457016,-16.6171875,-76.78989397457016,-0.032924101015084556,0.8235648666546547,28.328125
Q054,R008,-0.08575781707140559,42.08479962866966,-9.6796875,42.08479962866966,-0.09352482786596472,3.581372859902837,-8.59375
Q055,R008,-0.16238506886116966,25.594615173420856,-131.3828125,25.594615173420856,-0.16218479496652785,5.825192041895548,0.90625
Q056,R008,0.004817622418869266,40.2691144353293,-75.71875,40.2691144353293,-0.0697296367548963,3.0227941585272577,16.359375
Q057,R008,0.019355214753346367,23.744586440457155,-39.0390625,23.744586440457155,0.021161041370848017,2.7391531315397626,37.390625
Q058,R008,-0.04271775838041637,29.589629242699,-14.7890625,29.589629242699,-0.042702312689150125,2.4315635442022385,19.09375
Q059,R008,-0.13009914846634402,26.596801236751062,-126.21875,26.596801236751062,-0.11469630546990366,3.9433191587387246,58.34375
Q060,R008,0.02457948706335575,44.72409765181094,-27.2578125,44.72409765181094,-0.005187012415594161,2.5442813706419005,25.65625
Q061,R008,-0.12412553489412563,-4081.287983762205,-189.140625,-4081.287983762205,-0.15195995895990233,5.664252444435666,-48.796875
Q062,R008,-0.1786546851410888,-360.6245565719959,-148.7421875,-360.6245565719959,-0.15823574315498673,4.932717944204425,1.65625
Q063,R008,-0.1930876940835727,35.760997307604526,-128.59375,35.760997307604526,-0.18568132665777815,5.5931335913955955,-7.046875
Q064,R008,-0.11541333861202036,-16.717194286005544,-79.6640625,-16.717194286005544,-0.11058559080867647,2.05035304062074,14.6875
Q065,R008,0.1458634326923385,38.13063995550087,14.484375,38.13063995550087,0.11856100492847424,0.3778651328693208,14.03125
Q067,R008,-0.1003777326187132,-84.63885072610377,-35.578125,-84.63885072610377,-0.09836408009976601,5.082686072223023,18.484375
Q068,R008,-0.17596997136570358,-49.35960729945741,-88.0859375,-49.35960729945741,-0.1869368540847832,3.0744231639049913,24.34375
Q069,R008,-0.13832616436901732,-663.1926475549791,-83.84375,-663.1926475549791,-0.12946200300571684,4.6774916356410055,-56.421875
Q070,R008,-0.004071406158686376,-136.71132837337768,-0.1171875,-136.71132837337768,-0.02726394600219077,-3.49383232732346,24.234375
Q071,R008,-0.1796436895534737,-235.50387140630693,-130.421875,-235.50387140630693,-0.1921407099198527,-4.981833079533384,22.703125
